order,model_2.output1.net.result,prediction,actual,0.657998913,ANN Forecast Value,Train Sets Accuracy (Total=65.80%),prediction,ratio
16833,0.659447778,1,1,1,,,,
16834,0.880969037,1,1,1,,,,
16835,0.683855849,1,1,1,,,,
16836,0.505342426,1,1,1,,,,
16837,0.51485719,1,1,1,,,,
16838,0.49781375,0,1,0,,,,
16839,0.796649066,1,1,1,,,,
16840,0.18336979,0,0,1,,,,
16841,0.497238088,0,1,0,,,,
16842,0.296485925,0,0,1,,,,
16843,0.49675204,0,1,0,,,,
16844,0.457021056,0,0,1,,,,
16845,0.827534939,1,1,1,,,,
16846,0.420873992,0,1,0,,,,
16847,0.757829905,1,0,0,,,,
16848,0.417991408,0,1,0,,,,
16849,0.384112101,0,0,1,,,,
16850,0.430770368,0,0,1,,,,
16851,0.399983828,0,0,1,,,,
16852,0.362899408,0,1,0,,,,
16853,0.229633371,0,0,1,,,,
16854,0.57653609,1,1,1,,,,
16855,0.452721644,0,0,1,,,,
16856,0.285381646,0,1,0,,,,
16857,0.320734427,0,1,0,,,,
16858,0.338512736,0,1,0,,,,
16859,0.456366268,0,0,1,,,,
16860,0.250989286,0,1,0,,,,
16861,0.181764673,0,1,0,,,,
16862,0.578541193,1,0,0,,,,
16863,0.690866283,1,0,0,,,,
16864,0.461102655,0,1,0,,,,
16865,0.269215092,0,1,0,,,,
16866,0.296442245,0,1,0,,,,
16867,0.258216115,0,1,0,,,,
16868,0.799412159,1,1,1,,,,
16869,0.392898078,0,0,1,,,,
16870,0.507822528,1,0,0,,,,
16871,0.293559959,0,1,0,,,,
16872,0.493949058,0,0,1,,,,
16873,0.208550166,0,0,1,,,,
16874,0.525631694,1,1,1,,,,
16875,0.949467383,1,1,1,,,,
16876,0.22791815,0,0,1,,,,
16877,0.362383788,0,0,1,,,,
16878,0.672622079,1,1,1,,,,
16879,0.13910506,0,0,1,,,,
16880,0.477089535,0,1,0,,,,
16881,0.687712548,1,1,1,,,,
16882,0.320184137,0,0,1,,,,
16883,0.44368567,0,1,0,,,,
16884,0.596466124,1,1,1,,,,
16885,0.446009099,0,1,0,,,,
16886,0.553705492,1,0,0,,,,
16887,0.436757852,0,0,1,,,,
16888,0.890814219,1,1,1,,,,
16889,0.412888571,0,1,0,,,,
16890,0.478994209,0,1,0,,,,
16891,0.253283527,0,0,1,,,,
16892,0.822446487,1,1,1,,,,
16893,0.671732031,1,0,0,,,,
16894,0.378581404,0,0,1,,,,
16895,0.558624574,1,1,1,,,,
16896,0.385622351,0,1,0,,,,
16897,0.692517917,1,1,1,,,,
16898,0.430533332,0,1,0,,,,
16899,0.449923787,0,1,0,,,,
16900,0.194278856,0,0,1,,,,
16901,0.417459151,0,1,0,,,,
16902,0.688715739,1,1,1,,,,
16903,0.54598319,1,1,1,,,,
16904,0.408402484,0,0,1,,,,
16905,0.395462601,0,0,1,,,,
16906,0.302448201,0,0,1,,,,
16907,0.574072366,1,0,0,,,,
16908,0.801032361,1,0,0,,,,
16909,0.438416228,0,0,1,,,,
16910,0.439240891,0,1,0,,,,
16911,0.422671282,0,0,1,,,,
16912,0.613818425,1,1,1,,,,
16913,0.649307519,1,0,0,,,,
16914,0.408994413,0,1,0,,,,
16915,0.505622255,1,1,1,,,,
16916,0.683102007,1,0,0,,,,
16917,0.552560221,1,1,1,,,,
16918,0.499692701,0,0,1,,,,
16919,0.461907217,0,0,1,,,,
16920,0.331566033,0,0,1,,,,
16921,0.812875889,1,1,1,,,,
16922,0.333579672,0,0,1,,,,
16923,0.52278889,1,0,0,,,,
16924,0.376628614,0,0,1,,,,
16925,0.388041762,0,0,1,,,,
16926,0.213024483,0,0,1,,,,
16927,0.542702444,1,1,1,,,,
16928,0.938541213,1,1,1,,,,
16929,0.663572849,1,1,1,,,,
16930,0.466281734,0,0,1,,,,
16931,0.802149561,1,1,1,,,,
16932,0.577295718,1,1,1,,,,
16933,0.286167923,0,1,0,,,,
16934,0.315147214,0,0,1,,,,
16935,0.52844803,1,0,0,,,,
16936,0.444811041,0,1,0,,,,
16937,0.484709,0,1,0,,,,
16938,0.755739794,1,1,1,,,,
16939,0.908950961,1,1,1,,,,
16940,0.6945564,1,1,1,,,,
16941,0.677426882,1,1,1,,,,
16942,0.693020839,1,1,1,,,,
16943,0.706342894,1,0,0,,,,
16944,0.397929312,0,0,1,,,,
16945,0.526958706,1,0,0,,,,
16946,0.495730585,0,1,0,,,,
16947,0.429094066,0,0,1,,,,
16948,0.42153024,0,1,0,,,,
16949,0.81423836,1,1,1,,,,
16950,0.769274125,1,1,1,,,,
16951,0.478263414,0,1,0,,,,
16952,0.384254873,0,0,1,,,,
16953,0.263324397,0,0,1,,,,
16954,0.5478493,1,1,1,,,,
16955,0.714827682,1,1,1,,,,
16956,0.14793898,0,0,1,,,,
16957,0.234253951,0,1,0,,,,
16958,0.903515372,1,1,1,,,,
16959,0.698853196,1,1,1,,,,
16960,0.231688809,0,1,0,,,,
16961,0.803346773,1,1,1,,,,
16962,0.841774543,1,1,1,,,,
16963,0.81004237,1,1,1,,,,
16964,0.66217137,1,0,0,,,,
16965,0.294180091,0,1,0,,,,
16966,0.389683139,0,0,1,,,,
16967,0.367502037,0,0,1,,,,
16968,0.22602118,0,0,1,,,,
16969,0.56960933,1,1,1,,,,
16970,0.460633865,0,1,0,,,,
16971,0.498289275,0,1,0,,,,
16972,0.329165057,0,1,0,,,,
16973,0.431095858,0,1,0,,,,
16974,0.23969883,0,0,1,,,,
16975,0.318874506,0,0,1,,,,
16976,0.890579669,1,1,1,,,,
16977,0.473663758,0,0,1,,,,
16978,0.46857168,0,0,1,,,,
16979,0.292808564,0,1,0,,,,
16980,0.531294076,1,0,0,,,,
16981,0.279911394,0,0,1,,,,
16982,0.556183127,1,0,0,,,,
16983,0.301279058,0,0,1,,,,
16984,0.470767656,0,1,0,,,,
16985,0.846377268,1,0,0,,,,
16986,0.306656573,0,1,0,,,,
16987,0.393743976,0,0,1,,,,
16988,0.338424348,0,1,0,,,,
16989,0.615093438,1,1,1,,,,
16990,0.583146889,1,1,1,,,,
16991,0.358546403,0,0,1,,,,
16992,0.71048414,1,0,0,,,,
16993,0.556117798,1,0,0,,,,
16994,0.796299912,1,1,1,,,,
16995,0.767286204,1,1,1,,,,
16996,0.818695997,1,1,1,,,,
16997,0.425248046,0,0,1,,,,
16998,0.538061096,1,1,1,,,,
16999,0.211147774,0,0,1,,,,
17000,0.484904926,0,1,0,,,,
17001,0.808061255,1,1,1,,,,
17002,0.60669395,1,1,1,,,,
17003,0.38326207,0,0,1,,,,
17004,0.525018682,1,0,0,,,,
17005,0.444035608,0,0,1,,,,
17006,0.662043897,1,1,1,,,,
17007,0.356661853,0,0,1,,,,
17008,0.446386029,0,0,1,,,,
17009,0.201231666,0,0,1,,,,
17010,0.493585159,0,0,1,,,,
17011,0.562118353,1,0,0,,,,
17012,0.38033661,0,0,1,,,,
17013,0.511007073,1,1,1,,,,
17014,0.757405187,1,1,1,,,,
17015,0.334829313,0,1,0,,,,
17016,0.326957855,0,1,0,,,,
17017,0.561986002,1,1,1,,,,
17018,0.708800376,1,1,1,,,,
17019,0.504302122,1,1,1,,,,
17020,0.488304491,0,1,0,,,,
17021,0.780467789,1,1,1,,,,
17022,0.597922557,1,0,0,,,,
17023,0.422338815,0,0,1,,,,
17024,0.340007041,0,1,0,,,,
17025,0.418864335,0,1,0,,,,
17026,0.486673451,0,1,0,,,,
17027,0.540946154,1,1,1,,,,
17028,0.596826275,1,1,1,,,,
17029,0.813444338,1,1,1,,,,
17030,0.548226182,1,0,0,,,,
17031,0.296727495,0,0,1,,,,
17032,0.591812513,1,0,0,,,,
17033,0.608484756,1,1,1,,,,
17034,0.394330515,0,0,1,,,,
17035,0.325530949,0,0,1,,,,
17036,0.526398039,1,1,1,,,,
17037,0.390626432,0,0,1,,,,
17038,0.760774876,1,0,0,,,,
17039,0.849205822,1,0,0,,,,
17040,0.453389199,0,0,1,,,,
17041,0.384600837,0,1,0,,,,
17042,0.603576922,1,1,1,,,,
17043,0.326067967,0,0,1,,,,
17044,0.888090546,1,1,1,,,,
17045,0.536295709,1,1,1,,,,
17046,0.655779865,1,0,0,,,,
17047,0.506032824,1,0,0,,,,
17048,0.460843175,0,1,0,,,,
17049,0.214756681,0,0,1,,,,
17050,0.357401255,0,0,1,,,,
17051,0.277038843,0,0,1,,,,
17052,0.50846848,1,0,0,,,,
17053,0.452237549,0,1,0,,,,
17054,0.320992556,0,0,1,,,,
17055,0.518093904,1,1,1,,,,
17056,0.093138812,0,0,1,,,,
17057,0.889238573,1,1,1,,,,
17058,0.271255059,0,0,1,,,,
17059,0.508948278,1,1,1,,,,
17060,0.438109619,0,0,1,,,,
17061,0.283676611,0,1,0,,,,
17062,0.481824145,0,0,1,,,,
17063,0.525567303,1,0,0,,,,
17064,0.687499687,1,1,1,,,,
17065,0.42617586,0,0,1,,,,
17066,0.363552808,0,0,1,,,,
17067,0.929747088,1,1,1,,,,
17068,0.430423212,0,0,1,,,,
17069,0.235299248,0,1,0,,,,
17070,0.834005553,1,1,1,,,,
17071,0.374256548,0,0,1,,,,
17072,0.64059743,1,0,0,,,,
17073,0.438156484,0,1,0,,,,
17074,0.507808152,1,1,1,,,,
17075,0.328235755,0,0,1,,,,
17076,0.534184351,1,1,1,,,,
17077,0.618543145,1,1,1,,,,
17078,0.539544994,1,1,1,,,,
17079,0.665761646,1,0,0,,,,
17080,0.372227695,0,1,0,,,,
17081,0.46754761,0,0,1,,,,
17082,0.817331372,1,1,1,,,,
17083,0.632203994,1,1,1,,,,
17084,0.736943238,1,1,1,,,,
17085,0.636995073,1,1,1,,,,
17086,0.602831736,1,1,1,,,,
17087,0.69271545,1,1,1,,,,
17088,0.373479119,0,1,0,,,,
17089,0.464013028,0,1,0,,,,
17090,0.303119985,0,0,1,,,,
17091,0.435025307,0,1,0,,,,
17092,0.522421118,1,0,0,,,,
17093,0.862065391,1,1,1,,,,
17094,0.427321366,0,1,0,,,,
17095,0.308262905,0,0,1,,,,
17096,0.429265164,0,1,0,,,,
17097,0.376418622,0,1,0,,,,
17098,0.470426514,0,1,0,,,,
17099,0.783416716,1,1,1,,,,
17100,0.81031031,1,1,1,,,,
17101,0.758199099,1,1,1,,,,
17102,0.531142386,1,1,1,,,,
17103,0.706877886,1,1,1,,,,
17104,0.263536402,0,0,1,,,,
17105,0.347003049,0,1,0,,,,
17106,0.786782491,1,1,1,,,,
17107,0.659437172,1,0,0,,,,
17108,0.869749718,1,1,1,,,,
17109,0.394990063,0,1,0,,,,
17110,0.340168189,0,0,1,,,,
17111,0.702865397,1,1,1,,,,
17112,0.317347106,0,0,1,,,,
17113,0.789584175,1,1,1,,,,
17114,0.474452808,0,0,1,,,,
17115,0.316804728,0,0,1,,,,
17116,0.205136824,0,1,0,,,,
17117,0.203232916,0,0,1,,,,
17118,0.113045268,0,0,1,,,,
17119,0.436539645,0,0,1,,,,
17120,0.689276604,1,0,0,,,,
17121,0.309917176,0,0,1,,,,
17122,0.244233982,0,0,1,,,,
17123,0.633412536,1,0,0,,,,
17124,0.343744612,0,0,1,,,,
17125,0.276235665,0,1,0,,,,
17126,0.177908337,0,1,0,,,,
17127,0.752562656,1,1,1,,,,
17128,0.467161045,0,0,1,,,,
17129,0.392648188,0,0,1,,,,
17130,0.488906534,0,1,0,,,,
17131,0.416621437,0,0,1,,,,
17132,0.374300036,0,0,1,,,,
17133,0.738649816,1,1,1,,,,
17134,0.4668335,0,0,1,,,,
17135,0.540857946,1,1,1,,,,
17136,0.265888475,0,1,0,,,,
17137,0.330810622,0,1,0,,,,
17138,0.794721234,1,1,1,,,,
17139,0.279861831,0,1,0,,,,
17140,0.462738924,0,0,1,,,,
17141,0.320710382,0,0,1,,,,
17142,0.514174933,1,0,0,,,,
17143,0.864139723,1,1,1,,,,
17144,0.832964042,1,1,1,,,,
17145,0.490189925,0,0,1,,,,
17146,0.457439092,0,1,0,,,,
17147,0.645770801,1,1,1,,,,
17148,0.625979391,1,1,1,,,,
17149,0.469287943,0,0,1,,,,
17150,0.470723333,0,0,1,,,,
17151,0.427005441,0,0,1,,,,
17152,0.591060837,1,0,0,,,,
17153,0.384037208,0,1,0,,,,
17154,0.65516913,1,1,1,,,,
17155,0.509022349,1,1,1,,,,
17156,0.4452759,0,0,1,,,,
17157,0.602419898,1,0,0,,,,
17158,0.356847945,0,0,1,,,,
17159,0.60461763,1,1,1,,,,
17160,0.60020679,1,1,1,,,,
17161,0.424862272,0,0,1,,,,
17162,0.411616041,0,0,1,,,,
17163,0.406599572,0,0,1,,,,
17164,0.483556403,0,0,1,,,,
17165,0.943953564,1,1,1,,,,
17166,0.679075701,1,0,0,,,,
17167,0.182133768,0,0,1,,,,
17168,0.460248799,0,1,0,,,,
17169,0.540793197,1,1,1,,,,
17170,0.320599205,0,0,1,,,,
17171,0.735801723,1,1,1,,,,
17172,0.471955177,0,1,0,,,,
17173,0.279842515,0,0,1,,,,
17174,0.670898988,1,0,0,,,,
17175,0.863015456,1,1,1,,,,
17176,0.823242477,1,1,1,,,,
17177,0.775819006,1,1,1,,,,
17178,0.425643165,0,1,0,,,,
17179,0.588456359,1,1,1,,,,
17180,0.830984663,1,1,1,,,,
17181,0.790254249,1,1,1,,,,
17182,0.442606333,0,1,0,,,,
17183,0.440141419,0,1,0,,,,
17184,0.915134478,1,1,1,,,,
17185,0.437323064,0,1,0,,,,
17186,0.750945973,1,0,0,,,,
17187,0.41940745,0,0,1,,,,
17188,0.192565158,0,0,1,,,,
17189,0.464821283,0,1,0,,,,
17190,0.756919859,1,0,0,,,,
17191,0.67203989,1,0,0,,,,
17192,0.412338434,0,0,1,,,,
17193,0.470735197,0,0,1,,,,
17194,0.534545368,1,0,0,,,,
17195,0.555073457,1,0,0,,,,
17196,0.321755324,0,1,0,,,,
17197,0.521500321,1,1,1,,,,
17198,0.39385429,0,1,0,,,,
17199,0.682211715,1,0,0,,,,
17200,0.407453477,0,0,1,,,,
17201,0.615382652,1,0,0,,,,
17202,0.35958821,0,0,1,,,,
17203,0.387147579,0,0,1,,,,
17204,0.374724316,0,0,1,,,,
17205,0.456686209,0,0,1,,,,
17206,0.185822271,0,0,1,,,,
17207,0.635082395,1,1,1,,,,
17208,0.385727254,0,0,1,,,,
17209,0.314307745,0,0,1,,,,
17210,0.260729501,0,1,0,,,,
17211,0.116838588,0,0,1,,,,
17212,0.41940268,0,0,1,,,,
17213,0.717156836,1,1,1,,,,
17214,0.419350822,0,0,1,,,,
17215,0.354534041,0,0,1,,,,
17216,0.536257694,1,1,1,,,,
17217,0.510713033,1,1,1,,,,
17218,0.401500012,0,0,1,,,,
17219,0.357602583,0,1,0,,,,
17220,0.403605504,0,1,0,,,,
17221,0.384751097,0,1,0,,,,
17222,0.480095982,0,1,0,,,,
17223,0.773457006,1,1,1,,,,
17224,0.916273623,1,1,1,,,,
17225,0.522853862,1,1,1,,,,
17226,0.670741415,1,1,1,,,,
17227,0.416943189,0,1,0,,,,
17228,0.234123204,0,0,1,,,,
17229,0.479087415,0,0,1,,,,
17230,0.550151006,1,0,0,,,,
17231,0.547829339,1,0,0,,,,
17232,0.333405076,0,1,0,,,,
17233,0.392048047,0,0,1,,,,
17234,0.774552597,1,1,1,,,,
17235,0.307894673,0,1,0,,,,
17236,0.473913382,0,0,1,,,,
17237,0.351834614,0,1,0,,,,
17238,0.454869991,0,1,0,,,,
17239,0.363811899,0,0,1,,,,
17240,0.386920888,0,0,1,,,,
17241,0.445191887,0,1,0,,,,
17242,0.404055757,0,1,0,,,,
17243,0.678469527,1,0,0,,,,
17244,0.380979235,0,0,1,,,,
17245,0.329785173,0,0,1,,,,
17246,0.426187994,0,0,1,,,,
17247,0.854014616,1,1,1,,,,
17248,0.865171315,1,1,1,,,,
17249,0.348034116,0,0,1,,,,
17250,0.656623143,1,1,1,,,,
17251,0.237428413,0,0,1,,,,
17252,0.548583862,1,0,0,,,,
17253,0.526274058,1,1,1,,,,
17254,0.388119824,0,0,1,,,,
17255,0.538201512,1,1,1,,,,
17256,0.424785189,0,1,0,,,,
17257,0.363442226,0,1,0,,,,
17258,0.355445817,0,0,1,,,,
17259,0.523775773,1,1,1,,,,
17260,0.41057978,0,1,0,,,,
17261,0.467009902,0,1,0,,,,
17262,0.493121306,0,0,1,,,,
17263,0.851161951,1,0,0,,,,
17264,0.45984992,0,0,1,,,,
17265,0.951422618,1,1,1,,,,
17266,0.487533414,0,1,0,,,,
17267,0.389344879,0,1,0,,,,
17268,0.468848461,0,0,1,,,,
17269,0.287170639,0,1,0,,,,
17270,0.912787648,1,1,1,,,,
17271,0.758247512,1,0,0,,,,
17272,0.631513205,1,0,0,,,,
17273,0.562281271,1,1,1,,,,
17274,0.473913166,0,1,0,,,,
17275,0.186996498,0,1,0,,,,
17276,0.209789464,0,0,1,,,,
17277,0.699236541,1,1,1,,,,
17278,0.428328594,0,1,0,,,,
17279,0.492099325,0,0,1,,,,
17280,0.333771521,0,0,1,,,,
17281,0.525523983,1,1,1,,,,
17282,0.484743351,0,1,0,,,,
17283,0.08858226,0,1,0,,,,
17284,0.883660174,1,1,1,,,,
17285,0.336716401,0,0,1,,,,
17286,0.643976677,1,1,1,,,,
17287,0.830594901,1,1,1,,,,
17288,0.467621945,0,0,1,,,,
17289,0.566819247,1,1,1,,,,
17290,0.66190173,1,1,1,,,,
17291,0.494082103,0,0,1,,,,
17292,0.601030989,1,0,0,,,,
17293,0.476702649,0,1,0,,,,
17294,0.401770517,0,0,1,,,,
17295,0.184539642,0,1,0,,,,
17296,0.674789877,1,1,1,,,,
17297,0.422752556,0,1,0,,,,
17298,0.329530856,0,1,0,,,,
17299,0.996447302,1,1,1,,,,
17300,0.235621298,0,1,0,,,,
17301,0.560538946,1,1,1,,,,
17302,0.623606964,1,1,1,,,,
17303,0.493063705,0,1,0,,,,
17304,0.37962388,0,0,1,,,,
17305,0.359548268,0,1,0,,,,
17306,0.377309215,0,1,0,,,,
17307,0.372141443,0,0,1,,,,
17308,0.492608212,0,0,1,,,,
17309,0.478572013,0,0,1,,,,
17310,0.731308719,1,1,1,,,,
17311,0.621973467,1,1,1,,,,
17312,0.301893386,0,0,1,,,,
17313,0.22291257,0,0,1,,,,
17314,0.395322239,0,0,1,,,,
17315,0.446299205,0,1,0,,,,
17316,0.452039647,0,1,0,,,,
17317,0.306684513,0,0,1,,,,
17318,0.431482742,0,1,0,,,,
17319,0.777566633,1,1,1,,,,
17320,0.605667007,1,1,1,,,,
17321,0.829381407,1,1,1,,,,
17322,0.729360176,1,1,1,,,,
17323,0.808512745,1,1,1,,,,
17324,0.32284123,0,0,1,,,,
17325,0.495575831,0,1,0,,,,
17326,0.140725889,0,0,1,,,,
17327,0.441234616,0,0,1,,,,
17328,0.836396578,1,1,1,,,,
17329,0.597339981,1,1,1,,,,
17330,0.871641268,1,1,1,,,,
17331,0.235249316,0,0,1,,,,
17332,0.654875141,1,0,0,,,,
17333,0.578667962,1,0,0,,,,
17334,0.398418991,0,0,1,,,,
17335,0.265882683,0,0,1,,,,
17336,0.429002147,0,0,1,,,,
17337,0.404301903,0,0,1,,,,
17338,0.425720319,0,0,1,,,,
17339,0.392485799,0,0,1,,,,
17340,0.4829083,0,1,0,,,,
17341,0.563460005,1,1,1,,,,
17342,0.780972095,1,0,0,,,,
17343,0.560070705,1,1,1,,,,
17344,0.349833445,0,0,1,,,,
17345,0.365437932,0,0,1,,,,
17346,0.310613967,0,0,1,,,,
17347,0.414914031,0,1,0,,,,
17348,0.452769103,0,0,1,,,,
17349,0.24489531,0,0,1,,,,
17350,0.476846606,0,0,1,,,,
17351,0.510531931,1,1,1,,,,
17352,0.350480718,0,0,1,,,,
17353,0.281386119,0,1,0,,,,
17354,0.367927639,0,0,1,,,,
17355,0.342871586,0,1,0,,,,
17356,0.333219913,0,0,1,,,,
17357,0.484247217,0,0,1,,,,
17358,0.599232074,1,1,1,,,,
17359,0.804533664,1,1,1,,,,
17360,0.85847165,1,1,1,,,,
17361,0.429452175,0,0,1,,,,
17362,0.504026605,1,0,0,,,,
17363,0.195476731,0,0,1,,,,
17364,0.420703594,0,0,1,,,,
17365,0.304030779,0,0,1,,,,
17366,0.271883098,0,0,1,,,,
17367,0.625789072,1,0,0,,,,
17368,0.511417205,1,1,1,,,,
17369,0.422745114,0,0,1,,,,
17370,0.837375451,1,1,1,,,,
17371,0.697051932,1,0,0,,,,
17372,0.652442639,1,0,0,,,,
17373,0.586391012,1,0,0,,,,
17374,0.54597974,1,0,0,,,,
17375,0.519525817,1,0,0,,,,
17376,0.467324396,0,0,1,,,,
17377,0.228584585,0,0,1,,,,
17378,0.772587158,1,1,1,,,,
17379,0.619183261,1,1,1,,,,
17380,0.802203191,1,0,0,,,,
17381,0.395931254,0,1,0,,,,
17382,0.396122569,0,1,0,,,,
17383,0.439750547,0,0,1,,,,
17384,0.358406504,0,0,1,,,,
17385,0.475464453,0,1,0,,,,
17386,0.372490123,0,0,1,,,,
17387,0.888896557,1,1,1,,,,
17388,0.265742085,0,0,1,,,,
17389,0.898698361,1,1,1,,,,
17390,0.785617132,1,1,1,,,,
17391,0.463755802,0,1,0,,,,
17392,0.319086904,0,1,0,,,,
17393,0.789063632,1,1,1,,,,
17394,0.295032471,0,0,1,,,,
17395,0.442665293,0,0,1,,,,
17396,0.222788549,0,0,1,,,,
17397,0.475855399,0,0,1,,,,
17398,0.625544983,1,0,0,,,,
17399,0.513296506,1,1,1,,,,
17400,0.298613676,0,1,0,,,,
17401,0.791556141,1,0,0,,,,
17402,0.544946447,1,1,1,,,,
17403,0.466013969,0,1,0,,,,
17404,0.232199348,0,0,1,,,,
17405,0.26728404,0,0,1,,,,
17406,0.347187465,0,1,0,,,,
17407,0.346494864,0,0,1,,,,
17408,0.205713265,0,0,1,,,,
17409,0.727807581,1,1,1,,,,
17410,0.65312684,1,0,0,,,,
17411,0.535284072,1,1,1,,,,
17412,0.518994236,1,1,1,,,,
17413,0.914201157,1,1,1,,,,
17414,0.534452505,1,0,0,,,,
17415,0.499683092,0,1,0,,,,
17416,0.509139476,1,1,1,,,,
17417,0.409867257,0,0,1,,,,
17418,0.490378111,0,0,1,,,,
17419,0.411515275,0,0,1,,,,
17420,0.698980246,1,0,0,,,,
17421,0.790618658,1,1,1,,,,
17422,0.296792381,0,1,0,,,,
17423,0.312140552,0,1,0,,,,
17424,0.268856553,0,0,1,,,,
17425,0.783805155,1,1,1,,,,
17426,0.306765232,0,1,0,,,,
17427,0.662471052,1,0,0,,,,
17428,0.465609138,0,0,1,,,,
17429,0.202929632,0,0,1,,,,
17430,0.826141401,1,1,1,,,,
17431,0.55167112,1,1,1,,,,
17432,0.185139922,0,0,1,,,,
17433,0.458631596,0,0,1,,,,
17434,0.447469361,0,0,1,,,,
17435,0.156003617,0,0,1,,,,
17436,0.453811772,0,1,0,,,,
17437,0.387152775,0,1,0,,,,
17438,0.284664524,0,1,0,,,,
17439,0.875475925,1,1,1,,,,
17440,0.49660056,0,1,0,,,,
17441,0.814686443,1,1,1,,,,
17442,0.257606013,0,0,1,,,,
17443,0.617612209,1,0,0,,,,
17444,0.518569016,1,1,1,,,,
17445,0.299326395,0,0,1,,,,
17446,0.809613869,1,1,1,,,,
17447,0.41854388,0,0,1,,,,
17448,0.26801146,0,0,1,,,,
17449,0.59896789,1,1,1,,,,
17450,0.891601008,1,1,1,,,,
17451,0.463015496,0,0,1,,,,
17452,0.221201316,0,0,1,,,,
17453,0.33223561,0,1,0,,,,
17454,0.505120684,1,0,0,,,,
17455,0.403544098,0,1,0,,,,
17456,0.342289715,0,0,1,,,,
17457,0.662848081,1,0,0,,,,
17458,0.212711215,0,0,1,,,,
17459,0.478762702,0,0,1,,,,
17460,0.868799035,1,1,1,,,,
17461,0.512053055,1,1,1,,,,
17462,0.837063287,1,1,1,,,,
17463,0.73764823,1,1,1,,,,
17464,0.761626642,1,1,1,,,,
17465,0.861445767,1,1,1,,,,
17466,0.817348422,1,1,1,,,,
17467,0.408284919,0,0,1,,,,
17468,0.308431201,0,0,1,,,,
17469,0.507576356,1,1,1,,,,
17470,0.594483028,1,1,1,,,,
17471,0.400650089,0,1,0,,,,
17472,0.77510753,1,1,1,,,,
17473,0.524221313,1,0,0,,,,
17474,0.536290277,1,1,1,,,,
17475,0.518300532,1,0,0,,,,
17476,0.408346729,0,0,1,,,,
17477,0.75715241,1,1,1,,,,
17478,0.548138803,1,0,0,,,,
17479,0.804949175,1,1,1,,,,
17480,0.703052659,1,1,1,,,,
17481,0.424775061,0,1,0,,,,
17482,0.382524133,0,0,1,,,,
17483,0.803799252,1,0,0,,,,
17484,0.417988098,0,0,1,,,,
17485,0.387606306,0,0,1,,,,
17486,0.35960464,0,0,1,,,,
17487,0.492671885,0,0,1,,,,
17488,0.411304573,0,0,1,,,,
17489,0.285055594,0,0,1,,,,
17490,0.42601053,0,1,0,,,,
17491,0.439605776,0,0,1,,,,
17492,0.344823263,0,1,0,,,,
17493,0.612705492,1,0,0,,,,
17494,0.284207471,0,1,0,,,,
17495,0.401351949,0,1,0,,,,
17496,0.564833641,1,1,1,,,,
17497,0.383909029,0,1,0,,,,
17498,0.59427257,1,0,0,,,,
17499,0.655780742,1,1,1,,,,
17500,0.625255071,1,1,1,,,,
17501,0.479502093,0,1,0,,,,
17502,0.421623075,0,1,0,,,,
17503,0.344117303,0,1,0,,,,
17504,0.551071377,1,0,0,,,,
17505,0.481710952,0,1,0,,,,
17506,0.387984171,0,0,1,,,,
17507,0.816700498,1,0,0,,,,
17508,0.145697138,0,0,1,,,,
17509,0.533598838,1,0,0,,,,
17510,0.395379133,0,0,1,,,,
17511,0.542642764,1,1,1,,,,
17512,0.673291454,1,1,1,,,,
17513,0.537037169,1,1,1,,,,
17514,0.444559647,0,0,1,,,,
17515,0.861278079,1,1,1,,,,
17516,0.385837737,0,0,1,,,,
17517,0.436197235,0,1,0,,,,
17518,0.336465938,0,0,1,,,,
17519,0.701693272,1,1,1,,,,
17520,0.57167247,1,0,0,,,,
17521,0.325445333,0,0,1,,,,
17522,0.337843625,0,0,1,,,,
17523,0.301682468,0,0,1,,,,
17524,0.589066557,1,0,0,,,,
17525,0.802641941,1,1,1,,,,
17526,0.484403335,0,1,0,,,,
17527,0.5080526,1,0,0,,,,
17528,0.473216263,0,0,1,,,,
17529,0.335796319,0,0,1,,,,
17530,0.401486267,0,1,0,,,,
17531,0.256657647,0,0,1,,,,
17532,0.35259498,0,1,0,,,,
17533,0.564684161,1,1,1,,,,
17534,0.578727226,1,1,1,,,,
17535,0.657990658,1,0,0,,,,
17536,0.300941046,0,0,1,,,,
17537,0.714904312,1,1,1,,,,
17538,0.768412835,1,0,0,,,,
17539,0.291442244,0,1,0,,,,
17540,0.467405326,0,0,1,,,,
17541,0.141347671,0,1,0,,,,
17542,0.448394738,0,0,1,,,,
17543,0.687476348,1,0,0,,,,
17544,0.685543437,1,1,1,,,,
17545,0.589201411,1,1,1,,,,
17546,0.898954161,1,1,1,,,,
17547,0.3180673,0,0,1,,,,
17548,0.433861903,0,0,1,,,,
17549,0.258308123,0,0,1,,,,
17550,0.359873333,0,0,1,,,,
17551,0.974582826,1,1,1,,,,
17552,0.632177114,1,0,0,,,,
17553,0.23573427,0,1,0,,,,
17554,0.492545271,0,0,1,,,,
17555,0.39405326,0,0,1,,,,
17556,0.486958915,0,0,1,,,,
17557,0.258661855,0,0,1,,,,
17558,0.426536686,0,0,1,,,,
17559,0.954717474,1,1,1,,,,
17560,0.353425733,0,0,1,,,,
17561,0.400927044,0,0,1,,,,
17562,0.394174396,0,0,1,,,,
17563,0.823634349,1,1,1,,,,
17564,0.262362393,0,0,1,,,,
17565,0.582679074,1,0,0,,,,
