,model_2.output2.net.result,prediction,,,,,,,model_2.output2.net.result,prediction
32097,0.618646082,1,,,,,,32097,0.467086905,0
32098,0.414106797,0,,,,,,32098,0.358496065,0
32099,0.294898831,0,,,,,,32099,0.475257504,0
32100,0.621250844,1,,,,,,32100,0.371196401,0
32101,0.179655671,0,,,,,,32101,0.596223347,1
32102,0.183893315,0,,,,,,32102,0.471309452,0
32103,0.38255336,0,,,,,,32103,0.525156203,1
32104,0.603979016,1,,,,,,32104,0.307165417,0
32105,0.537024732,1,,,,,,32105,0.456491008,0
32106,0.487394664,0,,,,,,32106,0.472459606,0
32107,0.722255619,1,,,,,,32107,0.512582289,1
32108,0.520931897,1,,,,,,32108,0.456197113,0
32109,0.87446655,1,,,,,,32109,0.529543709,1
32110,0.372134418,0,,,,,,32110,0.425155072,0
32111,0.328391402,0,,,,,,32111,0.469640702,0
32112,0.841236767,1,,,,,,32112,0.493214737,0
32113,0.848696527,1,,,,,,32113,0.565847921,1
32114,0.410339322,0,,,,,,32114,0.40151231,0
32115,0.300723004,0,,,,,,32115,0.596223347,1
32116,0.573586841,1,,,,,,32116,0.595273617,1
32117,0.404805366,0,,,,,,32117,0.596223347,1
32118,0.696031957,1,,,,,,32118,0.596223347,1
32119,0.839202098,1,,,,,,32119,0.596223347,1
32120,0.476612915,0,,,,,,32120,0.596223347,1
32121,0.461301367,0,,,,,,32121,0.605621521,1
32122,0.796976848,1,,,,,,32122,0.685837774,1
32123,0.24159006,0,,,,,,32123,0.545312769,1
32124,0.648408812,1,,,,,,32124,0.596223347,1
32125,0.507396485,1,,,,,,32125,0.493736525,0
32126,0.724833932,1,,,,,,32126,0.53796074,1
32127,0.264274407,0,,,,,,32127,0.578510464,1
32128,0.734148375,1,,,,,,32128,0.445834777,0
32129,0.488852168,0,,,,,,32129,0.436829396,0
32130,0.087382674,0,,,,,,32130,0.45131561,0
32131,0.553073833,1,,,,,,32131,0.513266828,1
32132,0.255134621,0,,,,,,32132,0.534143841,1
32133,0.719474886,1,,,,,,32133,0.596223347,1
32134,0.735127979,1,,,,,,32134,0.596223347,1
32135,0.250672326,0,,,,,,32135,0.497253242,0
32136,0.735780824,1,,,,,,32136,0.486186857,0
32137,0.580040552,1,,,,,,32137,0.419608909,0
32138,0.287304261,0,,,,,,32138,0.485236133,0
32139,0.390708222,0,,,,,,32139,0.487900891,0
32140,0.394863714,0,,,,,,32140,0.467086905,0
32141,0.805370041,1,,,,,,32141,0.592345703,1
32142,0.636281448,1,,,,,,32142,0.546854015,1
32143,0.248983163,0,,,,,,32143,0.596223347,1
32144,0.40822068,0,,,,,,32144,0.494329725,0
32145,0.590006735,1,,,,,,32145,0.406089246,0
32146,0.55579528,1,,,,,,32146,0.565723669,1
32147,0.431258301,0,,,,,,32147,0.351496078,0
32148,0.417343066,0,,,,,,32148,0.487900891,0
32149,0.685914812,1,,,,,,32149,0.467086905,0
32150,0.577886433,1,,,,,,32150,0.373695116,0
32151,0.7242235,1,,,,,,32151,0.448763498,0
32152,0.378780637,0,,,,,,32152,0.480178841,0
32153,0.188374446,0,,,,,,32153,0.502533117,1
32154,0.527054438,1,,,,,,32154,0.467086905,0
32155,0.739324139,1,,,,,,32155,0.543533238,1
32156,0.414013772,0,,,,,,32156,0.354676421,0
32157,0.369832835,0,,,,,,32157,0.471963254,0
32158,0.545118429,1,,,,,,32158,0.492698154,0
32159,0.509949801,1,,,,,,32159,0.425724292,0
32160,0.507320124,1,,,,,,32160,0.503337148,1
32161,0.339907474,0,,,,,,32161,0.392147472,0
32162,0.621034751,1,,,,,,32162,0.497708711,0
32163,0.307779396,0,,,,,,32163,0.472723127,0
32164,0.698693618,1,,,,,,32164,0.538281657,1
32165,0.331472708,0,,,,,,32165,0.540297311,1
32166,0.445293313,0,,,,,,32166,0.378792999,0
32167,0.323909454,0,,,,,,32167,0.298528212,0
32168,0.561365906,1,,,,,,32168,0.596223347,1
32169,0.377506179,0,,,,,,32169,0.507743772,1
32170,0.619021914,1,,,,,,32170,0.596223347,1
32171,0.511255009,1,,,,,,32171,0.487900891,0
32172,0.622574031,1,,,,,,32172,0.596223347,1
32173,0.408431151,0,,,,,,32173,0.437005539,0
32174,0.53106336,1,,,,,,32174,0.53762711,1
32175,0.844945199,1,,,,,,32175,0.530226589,1
32176,0.540839357,1,,,,,,32176,0.487900891,0
32177,0.302722481,0,,,,,,32177,0.51774537,1
32178,0.493477948,0,,,,,,32178,0.596223347,1
32179,0.78549396,1,,,,,,32179,0.497253242,0
32180,0.501123053,1,,,,,,32180,0.521029585,1
32181,0.574957341,1,,,,,,32181,0.487900891,0
32182,0.380385872,0,,,,,,32182,0.397260703,0
32183,0.852398589,1,,,,,,32183,0.530916865,1
32184,0.488919749,0,,,,,,32184,0.596223347,1
32185,0.368163116,0,,,,,,32185,0.478670023,0
32186,0.400868816,0,,,,,,32186,0.515046905,1
32187,0.453164561,0,,,,,,32187,0.372294985,0
32188,0.341913474,0,,,,,,32188,0.398018873,0
32189,0.249277702,0,,,,,,32189,0.414232249,0
32190,0.472801938,0,,,,,,32190,0.467086905,0
32191,0.659828292,1,,,,,,32191,0.517627552,1
32192,0.947912146,1,,,,,,32192,0.538560071,1
32193,0.485165541,0,,,,,,32193,0.559623848,1
32194,0.633419121,1,,,,,,32194,0.583051488,1
32195,0.368116192,0,,,,,,32195,0.493736525,0
32196,0.574805654,1,,,,,,32196,0.559472681,1
32197,0.8633441,1,,,,,,32197,0.549582375,1
32198,0.552422196,1,,,,,,32198,0.515808688,1
32199,0.466236685,0,,,,,,32199,0.518316,1
32200,0.816586195,1,,,,,,32200,0.651472971,1
32201,0.395400439,0,,,,,,32201,0.355424296,0
32202,0.433335246,0,,,,,,32202,0.394080735,0
32203,0.133975483,0,,,,,,32203,0.368701123,0
32204,0.156729679,0,,,,,,32204,0.60657527,1
32205,0.459814014,0,,,,,,32205,0.527429634,1
32206,0.185148327,0,,,,,,32206,0.488192769,0
32207,0.356178628,0,,,,,,32207,0.452474158,0
32208,0.450903652,0,,,,,,32208,0.497253242,0
32209,0.404341909,0,,,,,,32209,0.570229888,1
32210,0.756238939,1,,,,,,32210,0.564648309,1
32211,0.432440428,0,,,,,,32211,0.493736525,0
32212,0.568219173,1,,,,,,32212,0.467086905,0
32213,0.962871062,1,,,,,,32213,0.507743772,1
32214,0.522687004,1,,,,,,32214,0.392091971,0
32215,0.198047019,0,,,,,,32215,0.596223347,1
32216,0.399209557,0,,,,,,32216,0.399537429,0
32217,0.32115135,0,,,,,,32217,0.410057499,0
32218,0.51986919,1,,,,,,32218,0.54965705,1
32219,0.744132555,1,,,,,,32219,0.563827264,1
32220,0.216335337,0,,,,,,32220,0.471169406,0
32221,0.473490143,0,,,,,,32221,0.390547651,0
32222,0.623115214,1,,,,,,32222,0.478518433,0
32223,0.710214227,1,,,,,,32223,0.43775749,0
32224,0.872101945,1,,,,,,32224,0.497253242,0
32225,0.443574394,0,,,,,,32225,0.534916939,1
32226,0.384326561,0,,,,,,32226,0.419116038,0
32227,0.820326801,1,,,,,,32227,0.596223347,1
32228,0.189175869,0,,,,,,32228,0.473486992,0
32229,0.599428002,1,,,,,,32229,0.596223347,1
32230,0.367217383,0,,,,,,32230,0.522379802,1
32231,0.89991429,1,,,,,,32231,0.479665919,0
32232,0.460620551,0,,,,,,32232,0.375560077,0
32233,0.40779334,0,,,,,,32233,0.432573458,0
32234,0.429430444,0,,,,,,32234,0.596223347,1
32235,0.755130548,1,,,,,,32235,0.51696861,1
32236,0.675876107,1,,,,,,32236,0.653586446,1
32237,0.519866046,1,,,,,,32237,0.321606953,0
32238,0.684901001,1,,,,,,32238,0.553749772,1
32239,0.3553263,0,,,,,,32239,0.401400204,0
32240,0.350002915,0,,,,,,32240,0.558069326,1
32241,0.402790095,0,,,,,,32241,0.409784105,0
32242,0.548494276,1,,,,,,32242,0.590136745,1
32243,0.52984967,1,,,,,,32243,0.398210518,0
32244,0.708845955,1,,,,,,32244,0.601101544,1
32245,0.694450599,1,,,,,,32245,0.503337148,1
32246,0.053820202,0,,,,,,32246,0.386828663,0
32247,0.351269923,0,,,,,,32247,0.596223347,1
32248,0.57673941,1,,,,,,32248,0.479978245,0
32249,0.526708463,1,,,,,,32249,0.554951124,1
32250,0.411927251,0,,,,,,32250,0.493736525,0
32251,0.493551487,0,,,,,,32251,0.485214881,0
32252,0.731086061,1,,,,,,32252,0.550360628,1
32253,0.275658123,0,,,,,,32253,0.385617556,0
32254,0.540701373,1,,,,,,32254,0.608600885,1
32255,0.517054707,1,,,,,,32255,0.487900891,0
32256,0.645104927,1,,,,,,32256,0.596223347,1
32257,0.638956799,1,,,,,,32257,0.493736525,0
32258,0.357851686,0,,,,,,32258,0.536198954,1
32259,0.219250414,0,,,,,,32259,0.493477226,0
32260,0.681735927,1,,,,,,32260,0.540586025,1
32261,0.288076683,0,,,,,,32261,0.531237348,1
32262,0.450820906,0,,,,,,32262,0.5887235,1
32263,0.476006682,0,,,,,,32263,0.446397541,0
32264,0.392372991,0,,,,,,32264,0.539385116,1
32265,0.76255349,1,,,,,,32265,0.584147276,1
32266,0.482720792,0,,,,,,32266,0.464866236,0
32267,0.499517731,0,,,,,,32267,0.534873509,1
32268,0.805775715,1,,,,,,32268,0.596223347,1
32269,0.279041637,0,,,,,,32269,0.461071892,0
32270,0.229087377,0,,,,,,32270,0.402465675,0
32271,0.482786669,0,,,,,,32271,0.508088699,1
32272,0.27364258,0,,,,,,32272,0.545400766,1
32273,0.279787696,0,,,,,,32273,0.525787639,1
32274,0.796646003,1,,,,,,32274,0.562475944,1
32275,0.42088212,0,,,,,,32275,0.517114016,1
32276,0.345514763,0,,,,,,32276,0.596223347,1
32277,0.286721946,0,,,,,,32277,0.452252226,0
32278,0.442372859,0,,,,,,32278,0.493736525,0
32279,0.589669901,1,,,,,,32279,0.565818347,1
32280,0.427483977,0,,,,,,32280,0.497253242,0
32281,0.758374634,1,,,,,,32281,0.596223347,1
32282,0.854860231,1,,,,,,32282,0.473601488,0
32283,0.395971581,0,,,,,,32283,0.563986282,1
32284,0.391084291,0,,,,,,32284,0.43603599,0
32285,0.816629513,1,,,,,,32285,0.448976074,0
32286,0.647547868,1,,,,,,32286,0.392004322,0
32287,0.56450583,1,,,,,,32287,0.497253242,0
32288,0.642827619,1,,,,,,32288,0.428783811,0
32289,0.568622919,1,,,,,,32289,0.48808645,0
32290,0.697490371,1,,,,,,32290,0.588685381,1
32291,0.573025341,1,,,,,,32291,0.573827412,1
32292,0.429087583,0,,,,,,32292,0.595513083,1
32293,0.676015957,1,,,,,,32293,0.596223347,1
32294,0.312161452,0,,,,,,32294,0.389633273,0
32295,0.398223076,0,,,,,,32295,0.562791119,1
32296,0.85082198,1,,,,,,32296,0.596223347,1
32297,0.804091172,1,,,,,,32297,0.596223347,1
32298,0.856893148,1,,,,,,32298,0.514894225,1
32299,0.406527366,0,,,,,,32299,0.310418387,0
32300,0.754009711,1,,,,,,32300,0.609684228,1
32301,0.298672059,0,,,,,,32301,0.497253242,0
32302,0.468765385,0,,,,,,32302,0.342539813,0
32303,0.316679434,0,,,,,,32303,0.596223347,1
32304,0.455875215,0,,,,,,32304,0.562592974,1
32305,0.545125256,1,,,,,,32305,0.487900891,0
32306,0.76609548,1,,,,,,32306,0.509495312,1
32307,0.426777947,0,,,,,,32307,0.487900891,0
32308,0.612032452,1,,,,,,32308,0.457648169,0
32309,0.2563972,0,,,,,,32309,0.391200656,0
32310,0.370583579,0,,,,,,32310,0.43097367,0
32311,0.760561766,1,,,,,,32311,0.596223347,1
32312,0.512624411,1,,,,,,32312,0.566413413,1
32313,0.362951102,0,,,,,,32313,0.596223347,1
32314,0.54436326,1,,,,,,32314,0.354788739,0
32315,0.481388717,0,,,,,,32315,0.551722659,1
32316,0.325294788,0,,,,,,32316,0.596223347,1
32317,0.415026664,0,,,,,,32317,0.400645825,0
32318,0.415732977,0,,,,,,32318,0.543325358,1
32319,0.337023865,0,,,,,,32319,0.41740705,0
32320,0.488539997,0,,,,,,32320,0.462449314,0
32321,0.429454892,0,,,,,,32321,0.46350011,0
32322,0.553053437,1,,,,,,32322,0.467086905,0
32323,0.305505007,0,,,,,,32323,0.458902992,0
32324,0.809317066,1,,,,,,32324,0.506965787,1
32325,0.303462171,0,,,,,,32325,0.489629745,0
32326,0.718880544,1,,,,,,32326,0.495863662,0
32327,0.449931425,0,,,,,,32327,0.497253242,0
32328,0.340149698,0,,,,,,32328,0.338702309,0
32329,0.490939593,0,,,,,,32329,0.454399662,0
32330,0.33144054,0,,,,,,32330,0.596223347,1
32331,0.112984172,0,,,,,,32331,0.475045673,0
32332,0.556673178,1,,,,,,32332,0.541010221,1
32333,0.361842614,0,,,,,,32333,0.497253242,0
32334,0.843062947,1,,,,,,32334,0.596223347,1
32335,0.325452992,0,,,,,,32335,0.497253242,0
32336,0.442422019,0,,,,,,32336,0.487900891,0
32337,0.794739362,1,,,,,,32337,0.721790394,1
32338,0.412029742,0,,,,,,32338,0.420753784,0
32339,0.413074464,0,,,,,,32339,0.441444633,0
32340,0.521521055,1,,,,,,32340,0.41245403,0
32341,0.332210725,0,,,,,,32341,0.469265622,0
32342,0.10057863,0,,,,,,32342,0.331828833,0
32343,0.724723413,1,,,,,,32343,0.596223347,1
32344,0.3891708,0,,,,,,32344,0.527842592,1
32345,0.605225517,1,,,,,,32345,0.462926019,0
32346,0.414680158,0,,,,,,32346,0.567824807,1
32347,0.444559447,0,,,,,,32347,0.625006778,1
32348,0.479417028,0,,,,,,32348,0.562140972,1
32349,0.881451912,1,,,,,,32349,0.490736272,0
32350,0.724747903,1,,,,,,32350,0.325490518,0
32351,0.280013799,0,,,,,,32351,0.455974448,0
32352,0.877559169,1,,,,,,32352,0.596223347,1
32353,0.38202801,0,,,,,,32353,0.449905066,0
32354,0.384207459,0,,,,,,32354,0.540297311,1
32355,0.46461973,0,,,,,,32355,0.596223347,1
32356,0.829640717,1,,,,,,32356,0.615911565,1
32357,0.42322312,0,,,,,,32357,0.454737388,0
32358,0.464613959,0,,,,,,32358,0.470437218,0
32359,0.519793682,1,,,,,,32359,0.559325133,1
32360,0.566855034,1,,,,,,32360,0.596223347,1
32361,0.478891915,0,,,,,,32361,0.515423029,1
32362,0.674205511,1,,,,,,32362,0.386858794,0
32363,0.53100546,1,,,,,,32363,0.45916004,0
32364,0.90656681,1,,,,,,32364,0.596223347,1
32365,0.756300793,1,,,,,,32365,0.596223347,1
32366,0.277835761,0,,,,,,32366,0.596223347,1
32367,0.520555035,1,,,,,,32367,0.538328628,1
32368,0.562387529,1,,,,,,32368,0.464097319,0
32369,0.409162015,0,,,,,,32369,0.473428898,0
32370,0.72165767,1,,,,,,32370,0.473428898,0
32371,0.608589227,1,,,,,,32371,0.548208412,1
32372,0.883310425,1,,,,,,32372,0.497253242,0
32373,0.443287834,0,,,,,,32373,0.487900891,0
32374,0.696463244,1,,,,,,32374,0.394999996,0
32375,0.668232557,1,,,,,,32375,0.503337148,1
32376,0.145554462,0,,,,,,32376,0.596223347,1
32377,0.250362328,0,,,,,,32377,0.414043902,0
32378,0.321481994,0,,,,,,32378,0.371842873,0
32379,0.355624814,0,,,,,,32379,0.54484676,1
32380,0.635957129,1,,,,,,32380,0.596223347,1
32381,0.414710971,0,,,,,,32381,0.471169406,0
32382,0.495959116,0,,,,,,32382,0.472206986,0
32383,0.40373977,0,,,,,,32383,0.531489299,1
32384,0.766058454,1,,,,,,32384,0.596223347,1
32385,0.925033359,1,,,,,,32385,0.536634401,1
32386,0.377188058,0,,,,,,32386,0.457692062,0
32387,0.553575562,1,,,,,,32387,0.532080408,1
32388,0.189358883,0,,,,,,32388,0.421246974,0
32389,0.41742956,0,,,,,,32389,0.395442599,0
32390,0.190659838,0,,,,,,32390,0.541599795,1
32391,0.39376128,0,,,,,,32391,0.377084433,0
32392,0.406489909,0,,,,,,32392,0.328274124,0
32393,0.714582136,1,,,,,,32393,0.596223347,1
32394,0.39829396,0,,,,,,32394,0.497253242,0
32395,0.412342909,0,,,,,,32395,0.610562914,1
32396,0.56830557,1,,,,,,32396,0.541365497,1
32397,0.381418469,0,,,,,,32397,0.351277987,0
32398,0.260589667,0,,,,,,32398,0.471975616,0
32399,0.752921045,1,,,,,,32399,0.596223347,1
32400,0.137573002,0,,,,,,32400,0.596223347,1
32401,0.358859635,0,,,,,,32401,0.527996505,1
32402,0.844709531,1,,,,,,32402,0.489900736,0
32403,0.839226445,1,,,,,,32403,0.397928306,0
32404,0.375751297,0,,,,,,32404,0.44405628,0
32405,0.435643792,0,,,,,,32405,0.483002369,0
32406,0.735429229,1,,,,,,32406,0.60363037,1
32407,0.69175562,1,,,,,,32407,0.596223347,1
32408,0.82722389,1,,,,,,32408,0.596223347,1
32409,0.334012264,0,,,,,,32409,0.381225935,0
32410,0.611191335,1,,,,,,32410,0.495438994,0
32411,0.476146323,0,,,,,,32411,0.477023062,0
32412,0.920502161,1,,,,,,32412,0.469597164,0
32413,0.46346204,0,,,,,,32413,0.26232928,0
32414,0.791979878,1,,,,,,32414,0.506921626,1
32415,0.678464835,1,,,,,,32415,0.528988469,1
32416,0.544026306,1,,,,,,32416,0.353487576,0
32417,0.254068049,0,,,,,,32417,0.513620911,1
32418,0.436374651,0,,,,,,32418,0.383736217,0
32419,0.630620771,1,,,,,,32419,0.485451075,0
32420,0.311217233,0,,,,,,32420,0.437199088,0
32421,0.397976621,0,,,,,,32421,0.421047276,0
32422,0.539271697,1,,,,,,32422,0.639405287,1
32423,0.596869384,1,,,,,,32423,0.405455591,0
32424,0.52111493,1,,,,,,32424,0.394530445,0
32425,0.403089075,0,,,,,,32425,0.425166951,0
32426,0.597353531,1,,,,,,32426,0.520534244,1
32427,0.423332569,0,,,,,,32427,0.467086905,0
32428,0.5990355,1,,,,,,32428,0.467086905,0
32429,0.879022726,1,,,,,,32429,0.596223347,1
32430,0.201987147,0,,,,,,32430,0.596223347,1
32431,0.864344146,1,,,,,,32431,0.621857177,1
32432,0.347265249,0,,,,,,32432,0.471207552,0
32433,0.854485764,1,,,,,,32433,0.596223347,1
32434,0.448984486,0,,,,,,32434,0.481738508,0
32435,0.69362387,1,,,,,,32435,0.339130019,0
32436,0.42728203,0,,,,,,32436,0.527429634,1
32437,0.405050659,0,,,,,,32437,0.452963787,0
32438,0.42746639,0,,,,,,32438,0.414084803,0
32439,0.213068965,0,,,,,,32439,0.327152269,0
32440,0.27315038,0,,,,,,32440,0.596223347,1
32441,0.396118279,0,,,,,,32441,0.459085107,0
32442,0.278479646,0,,,,,,32442,0.407017572,0
32443,0.451898039,0,,,,,,32443,0.498625009,0
32444,0.892142112,1,,,,,,32444,0.610137892,1
32445,0.522207452,1,,,,,,32445,0.382335116,0
32446,0.804847681,1,,,,,,32446,0.596223347,1
32447,0.632677886,1,,,,,,32447,0.596223347,1
32448,0.849113852,1,,,,,,32448,0.473428898,0
32449,0.432335832,0,,,,,,32449,0.555798377,1
32450,0.478561911,0,,,,,,32450,0.479425606,0
32451,0.243759881,0,,,,,,32451,0.521920179,1
32452,0.834422919,1,,,,,,32452,0.617345318,1
32453,0.210902803,0,,,,,,32453,0.265566396,0
32454,0.456210463,0,,,,,,32454,0.456137214,0
32455,0.515805494,1,,,,,,32455,0.559471101,1
32456,0.222118539,0,,,,,,32456,0.596223347,1
32457,0.470721974,0,,,,,,32457,0.498905311,0
32458,0.280051515,0,,,,,,32458,0.56356043,1
32459,0.477015006,0,,,,,,32459,0.428138491,0
32460,0.74715641,1,,,,,,32460,0.650568361,1
32461,0.633743257,1,,,,,,32461,0.74275266,1
32462,0.340290176,0,,,,,,32462,0.497253242,0
32463,0.380206421,0,,,,,,32463,0.344802005,0
32464,0.452877239,0,,,,,,32464,0.493736525,0
32465,0.698324826,1,,,,,,32465,0.540857881,1
32466,0.707417932,1,,,,,,32466,0.409663252,0
32467,0.365501736,0,,,,,,32467,0.369111489,0
32468,0.47224214,0,,,,,,32468,0.424454091,0
32469,0.459407418,0,,,,,,32469,0.467086905,0
32470,0.287161976,0,,,,,,32470,0.596223347,1
32471,0.389506352,0,,,,,,32471,0.27478653,0
32472,0.351053099,0,,,,,,32472,0.339692838,0
32473,0.339600413,0,,,,,,32473,0.539821589,1
32474,0.423778353,0,,,,,,32474,0.549086836,1
32475,0.192498452,0,,,,,,32475,0.467086905,0
32476,0.230573667,0,,,,,,32476,0.316310093,0
32477,0.273198625,0,,,,,,32477,0.497253242,0
32478,0.534862104,1,,,,,,32478,0.485025763,0
32479,0.382195666,0,,,,,,32479,0.589069455,1
32480,0.684755002,1,,,,,,32480,0.596223347,1
32481,0.353378796,0,,,,,,32481,0.50207782,1
32482,0.687010918,1,,,,,,32482,0.556713098,1
32483,0.520660889,1,,,,,,32483,0.467086905,0
32484,0.850303004,1,,,,,,32484,0.440334885,0
32485,0.358737673,0,,,,,,32485,0.499291236,0
32486,0.466494093,0,,,,,,32486,0.596223347,1
32487,0.509679873,1,,,,,,32487,0.673881154,1
32488,0.310175895,0,,,,,,32488,0.391417666,0
32489,0.233136114,0,,,,,,32489,0.596223347,1
32490,0.852698493,1,,,,,,32490,0.553827213,1
32491,0.446488601,0,,,,,,32491,0.307695554,0
32492,0.816118952,1,,,,,,32492,0.506538693,1
32493,0.448644842,0,,,,,,32493,0.467086905,0
32494,0.53457835,1,,,,,,32494,0.596223347,1
32495,0.556703329,1,,,,,,32495,0.596223347,1
32496,0.642332445,1,,,,,,32496,0.43528846,0
32497,0.68223952,1,,,,,,32497,0.451392958,0
32498,0.875869996,1,,,,,,32498,0.596223347,1
32499,0.625403212,1,,,,,,32499,0.596223347,1
32500,0.860834932,1,,,,,,32500,0.611106206,1
32501,0.71459708,1,,,,,,32501,0.486138247,0
32502,0.46265709,0,,,,,,32502,0.57396611,1
32503,0.694613527,1,,,,,,32503,0.568366662,1
32504,0.485160234,0,,,,,,32504,0.519627163,1
32505,0.280751939,0,,,,,,32505,0.519448885,1
32506,0.90424157,1,,,,,,32506,0.497253242,0
32507,0.326595434,0,,,,,,32507,0.467086905,0
32508,0.702950007,1,,,,,,32508,0.561829838,1
32509,0.485845716,0,,,,,,32509,0.462556872,0
32510,0.201289134,0,,,,,,32510,0.570652054,1
32511,0.723589495,1,,,,,,32511,0.520039214,1
32512,0.518079558,1,,,,,,32512,0.486623206,0
32513,0.28957826,0,,,,,,32513,0.338329549,0
32514,0.233455361,0,,,,,,32514,0.497253242,0
32515,0.78287786,1,,,,,,32515,0.350142157,0
32516,0.591241874,1,,,,,,32516,0.579043377,1
32517,0.409321043,0,,,,,,32517,0.402329612,0
32518,0.420889373,0,,,,,,32518,0.596223347,1
32519,0.367898893,0,,,,,,32519,0.469236643,0
32520,0.315600663,0,,,,,,32520,0.469025679,0
32521,0.584550698,1,,,,,,32521,0.625444653,1
32522,0.387565421,0,,,,,,32522,0.492274976,0
32523,0.715148005,1,,,,,,32523,0.497253242,0
32524,0.307358583,0,,,,,,32524,0.653355944,1
32525,0.834689784,1,,,,,,32525,0.528280619,1
32526,0.362745836,0,,,,,,32526,0.453129224,0
32527,0.659795593,1,,,,,,32527,0.467353874,0
32528,0.451976118,0,,,,,,32528,0.47783736,0
32529,0.381735073,0,,,,,,32529,0.518876635,1
32530,0.382236915,0,,,,,,32530,0.486683355,0
32531,0.455980067,0,,,,,,32531,0.498696938,0
32532,0.342075606,0,,,,,,32532,0.427417388,0
32533,0.381457915,0,,,,,,32533,0.425175932,0
32534,0.530625423,1,,,,,,32534,0.596223347,1
32535,0.61177673,1,,,,,,32535,0.591734733,1
32536,0.379219652,0,,,,,,32536,0.493736525,0
32537,0.35689115,0,,,,,,32537,0.563563863,1
32538,0.785162594,1,,,,,,32538,0.477573959,0
32539,0.295196665,0,,,,,,32539,0.467086905,0
32540,0.821853709,1,,,,,,32540,0.540303727,1
32541,0.22466526,0,,,,,,32541,0.422474654,0
32542,0.543646101,1,,,,,,32542,0.467908844,0
32543,0.300025494,0,,,,,,32543,0.470234727,0
32544,0.432319619,0,,,,,,32544,0.487900891,0
32545,0.271325743,0,,,,,,32545,0.596223347,1
32546,0.442293816,0,,,,,,32546,0.610199597,1
32547,0.357674723,0,,,,,,32547,0.433572361,0
32548,0.74382245,1,,,,,,32548,0.537469967,1
32549,0.456547693,0,,,,,,32549,0.555016167,1
32550,0.358533077,0,,,,,,32550,0.497253242,0
32551,0.433442977,0,,,,,,32551,0.467002447,0
32552,0.530154285,1,,,,,,32552,0.49062971,0
32553,0.534747432,1,,,,,,32553,0.578548635,1
32554,0.285297956,0,,,,,,32554,0.470543548,0
32555,0.844587476,1,,,,,,32555,0.411992906,0
32556,0.561440479,1,,,,,,32556,0.166113043,0
32557,0.178702449,0,,,,,,32557,0.521210368,1
32558,0.557575106,1,,,,,,32558,0.506374972,1
32559,0.610895303,1,,,,,,32559,0.33108157,0
32560,0.236887789,0,,,,,,32560,0.341869773,0
32561,0.305300745,0,,,,,,32561,0.445424413,0
32562,0.668326054,1,,,,,,32562,0.596223347,1
32563,0.365909815,0,,,,,,32563,0.3495634,0
32564,0.643586622,1,,,,,,32564,0.497253242,0
32565,0.500251793,1,,,,,,32565,0.505394488,1
32566,0.709556097,1,,,,,,32566,0.596223347,1
32567,0.719867483,1,,,,,,32567,0.462244999,0
32568,0.31833746,0,,,,,,32568,0.49062971,0
32569,0.348148141,0,,,,,,32569,0.543576401,1
32570,0.675540113,1,,,,,,32570,0.487900891,0
32571,0.344002138,0,,,,,,32571,0.470081001,0
32572,0.424062127,0,,,,,,32572,0.29161017,0
32573,0.508075509,1,,,,,,32573,0.596223347,1
32574,0.301051048,0,,,,,,32574,0.384848331,0
32575,0.323890345,0,,,,,,32575,0.476785557,0
32576,0.567601614,1,,,,,,32576,0.540299401,1
32577,0.435724434,0,,,,,,32577,0.506410135,1
32578,0.304971771,0,,,,,,32578,0.365131999,0
32579,0.359318317,0,,,,,,32579,0.527888317,1
32580,0.773305128,1,,,,,,32580,0.596223347,1
32581,0.31908602,0,,,,,,32581,0.507743772,1
32582,0.906579849,1,,,,,,32582,0.497253242,0
32583,0.417108635,0,,,,,,32583,0.283500563,0
32584,0.520820073,1,,,,,,32584,0.526877164,1
